target_id,fc,lrt_qval,wt_qval,Direction
Fryl,0.8243742457829564,0.001055062973338716,0.0023557518525659385,Down
Serpinc1,0.5351813592370052,0.001055062973338716,6.598611241049082e-4,Down
Ints8,1.0399430008585349,0.0010641728215214869,0.005386261563815464,Up
Prr3,0.7270380618123962,0.0010696723097855508,0.013315926046578256,Down
Itfg1,1.4351117217590375,0.001073899472064067,3.26885212495403e-4,Up
March2,1.033542037050988,0.0010754874371134825,0.031504907387826964,Up
Med27,1.1850050867027522,0.001077609073258938,0.01749067802328678,Up
Gpt2,1.2019045259838,0.0010782797564819085,0.0012554206026558683,Up
Ryk,1.1780679815915938,0.0010788256100492616,0.005071995103315635,Up
Chid1,1.4337864626807513,0.0010814701266061346,4.5386037930320353e-4,Up
Uimc1,0.8981832815055375,0.001082347540470491,0.04164644556199288,Down
Ranbp9,1.525981046201942,0.0010827106491834452,3.3244448057401476e-4,Up
Cog6,1.147156964096352,0.0010836019662617952,0.00486703156096897,Up
Fkbp15,1.1382826745513162,0.0010836019662617952,0.005776174647639486,Up
AI464131,1.6736110007423168,0.0010853590346594196,3.3360059496644783e-4,Up
Hivep3,0.6994231446842517,0.001091446981004735,0.0026385255887566646,Down
Alpk3,2.2944224331655283,0.0010916793264053165,3.3660947213257634e-4,Up
Sgcb,1.5551712070058514,0.0010963716482888445,3.3905937061868164e-4,Up
Mrps34,1.1787056776145461,0.0010978951038435568,0.013609352293404854,Up
Msto1,0.8633438172436649,0.0010987325394496337,0.05087276593551714,Down
Gba,1.3932716432758259,0.0011101820903054544,0.0055450918318423635,Up
Slc39a8,1.3015509353351595,0.0011131044843397493,0.0019044999961408628,Up
Lonp2,1.3251747232705307,0.0011132326569561046,0.00231364950359479,Up
Batf3,0.467755855900449,0.001115994295342189,0.001450973142524361,Down
Tbcd,1.3229857761587955,0.001115994295342189,2.1735602423612603e-4,Up
Akr1a1,1.0642246213608666,0.001115994295342189,0.013232870284136264,Up
Lyst,1.3524120995217281,0.001115994295342189,7.092814878841428e-4,Up
Trim5,0.6368491046509803,0.0011188033105700504,0.0013047984089841864,Down
Mapk1,1.0339235419580004,0.0011188033105700504,0.11421824375618425,Up
Psmb7,1.326093040066739,0.0011283608836101361,0.002116982186942628,Up
Snx12,1.2461967662490843,0.0011290011842587557,0.00686040651420738,Up
Pafah2,1.579616567530965,0.0011290011842587557,7.796944766318994e-4,Up
Magt1,1.2168428852233586,0.0011378085726821364,6.452728386057904e-4,Up
Brd8,0.921902355211242,0.001139350759829352,0.12911425264138776,Down
4932438A13Rik,1.1316643292888737,0.0011443035722183484,0.04956039076998301,Up
Snx19,1.3273202214332862,0.0011486068261294027,0.001049494530215621,Up
Alox15,6.264519839945744,0.0011504544676173287,3.685792826618907e-4,Up
Nbn,1.370061290818625,0.0011508191564041125,0.0010029239306273863,Up
Csf2rb,0.5726354014835993,0.0011508191564041125,3.6914491999245344e-4,Down
Slmo2,1.3767424499372745,0.0011537203820212573,0.001264462578839429,Up
Pnpla7,0.9036743716894111,0.0011543538955176035,0.006166932282175078,Down
Nudt5,1.2014342489605407,0.001156067021075582,0.016825350087914782,Up
Spry3,6.638367801848493,0.0011657179386148464,3.753132413259134e-4,Up
Csnk1g2,0.975123491033189,0.001168740585101685,0.0035816770400005243,Down
Tfrc,1.3282944665676806,0.0011751767836242605,1.7618074209030165e-4,Up
Stx3,0.7443935763305707,0.0011752273543255876,0.008163352579108706,Down
2700029M09Rik,0.9836031842791455,0.0011752273543255876,0.011394005346891315,Down
D430019H16Rik,1.672969253977949,0.0011752273543255876,3.8080848017707286e-4,Up
Atg12,1.3414650066011329,0.0011752273543255876,0.0015220971939844366,Up
Itgav,1.0234086082661316,0.0011757416099613816,0.0024430113563680047,Up
Gnpat,1.3443903980158813,0.001176117367983859,0.006607805695909417,Up
Ndufa3,0.955233547456165,0.001176117367983859,0.015482335829410533,Down
Arpc4,1.0771939460622852,0.001182349063163618,0.009165609278363086,Up
Ctsw,0.41446576625354553,0.0011847591946489604,0.0013005912936072976,Down
Commd7,0.9924804636014958,0.0011914712301148867,0.350725451283706,Down
Rnf19b,0.7067578130311118,0.0011948779383522687,5.059134234268445e-4,Down
Atl2,1.5597157526604972,0.0011997885458099925,3.9509918582839374e-4,Up
Focad,1.3736671766306578,0.001201914279057452,0.00229872903571461,Up
Dsel,1.3184740095449647,0.0012056099592572147,0.0010433871509702808,Up
Glrx3,1.35882411499001,0.0012056099592572147,0.00113457305642362,Up
Eftud2,1.076660762918402,0.0012063251916005309,0.0032922486797655743,Up
Pabpc4,1.1800205510646493,0.0012088894803303364,7.713896555253915e-4,Up
A930033H14Rik,0.567606559679167,0.0012091440777310975,4.0097441043729354e-4,Down
Adprm,0.7589700205221591,0.0012094255476245003,0.013315926046578256,Down
Zfyve26,1.3576735141337253,0.0012126795498134152,0.0014859861606697214,Up
Usp19,1.0597106269348304,0.0012150373328304077,0.11843557211969767,Up
Adsl,1.1703289387663842,0.0012199703773978802,0.08967581794898485,Up
Dnajb11,1.2313649850658182,0.0012216702930549236,0.00534645285123389,Up
Tnks1bp1,1.0003634895304598,0.001223113803825541,0.002270207391328888,Up
Col5a1,1.9185461559751682,0.0012241379076848363,9.506959313780433e-4,Up
Sdccag8,0.7414128105320292,0.0012261190029824811,0.003735598420417228,Down
Strn3,1.2873163005929278,0.0012268882821744502,0.004553675291749238,Up
Arfgef2,1.34773967897582,0.0012282249774592485,0.0014542533651655937,Up
Luc7l3,0.7426387849821797,0.0012354503810703052,0.0027577603014664154,Down
Sox18,0.5699681366807182,0.0012358248993274159,4.1719196764136495e-4,Down
Prkdc,1.3345924789503862,0.0012403433575156884,0.001485045445521786,Up
Heatr1,1.612924775449751,0.0012493211165885139,4.244361768613715e-4,Up
Cpt2,1.1334130197642465,0.0012527879271344389,0.0011617377925971291,Up
Prpf8,1.2951936343638377,0.001254110099332161,0.003358523333966049,Up
Lgals1,1.6070494329927867,0.0012604256991606013,6.32197860630853e-4,Up
Pfdn5,0.8290199449947059,0.0012604256991606013,0.030845856893382873,Down
Ensa,1.1644186176504692,0.0012604256991606013,0.014917650762529225,Up
Acss3,1.5519464227397293,0.001260625134684264,0.0014683747178029828,Up
4933434E20Rik,0.9536186412529382,0.0012607345343871414,0.09551391442746172,Down
Xcr1,0.37467998906982064,0.0012615240630599563,5.584735868750082e-4,Down
Ube2r2,0.8746681436493573,0.0012615240630599563,0.021116883235135463,Down
Hfe,1.6333251004160756,0.0012645443731532592,5.912446030454735e-4,Up
Caprin2,0.7848420903999322,0.0012656374901864507,0.0154399616623185,Down
Zmynd15,0.4692329652912516,0.0012715291677728477,0.001546556509387786,Down
Maoa,1.3717659303790153,0.0012715291677728477,6.245285766507463e-4,Up
Ap4b1,1.202552797994359,0.001273862564758995,8.401550620637706e-4,Up
Masp1,2.2531144510242727,0.0012758982167344031,4.8319737607957795e-4,Up
Tubgcp6,0.9387106087881285,0.0012758982167344031,0.00610156036197442,Down
Tmem87b,1.083798829707874,0.0012803537188206039,0.14544682337326173,Up
Dio3,0.4817877822678392,0.0012821295309497413,4.482652275928377e-4,Down
Lmf1,1.0772522298413423,0.0013013088981769334,0.010771994458964929,Up
Mrpl37,0.9541727288470887,0.0013037424969480041,0.07184083954933955,Down
Bckdk,0.9649995207635453,0.0013066355018994163,0.16990752994836958,Down
Nod1,0.8898307926755687,0.0013118220876266466,0.0037236151536959557,Down
Vps29,1.1029393272688743,0.0013192359511631042,0.041565597545905025,Up
Acp2,1.1227543475319954,0.0013195573773503058,0.0410354283871534,Up
Rad23a,1.255464551434858,0.0013222165287186908,0.022249812923433608,Up
Oaz1,0.9704085275739525,0.0013247492539997176,0.1469180439539602,Down
Dnajc25,1.4126609133375185,0.0013253367277156188,0.008717718037623149,Up
Nid1,1.9259052164921309,0.0013268214623891883,4.729073485161896e-4,Up
Nsmce2,0.995784476248568,0.0013279616564036676,0.02906727483355442,Down
Vps35,1.3384759729661226,0.001329185490225154,0.0025476747598289153,Up
Cep104,1.325410261071052,0.001329185490225154,0.0029281799531446166,Up
Mov10,0.6325877959506273,0.001329185490225154,0.0025047578811186856,Down
Tmem135,1.5199538518090812,0.001329185490225154,0.0020426823730733006,Up
Clcn2,0.7023832672123619,0.0013338754979192195,0.008762123902293528,Down
Zdhhc5,1.3186771363885992,0.001333884120605776,0.0026865999317010783,Up
Gm3558,0.2279673727723876,0.0013381988232029126,4.8074345250405723e-4,Down
Hoxa3,0.6545874708968478,0.0013381988232029126,0.0013245463930486683,Down
Pygo1,0.6521526459898935,0.0013393411302780405,0.001777931802970811,Down
Zmynd19,1.2394136425219622,0.0013412024978654285,0.020111807886588205,Up
Gnptab,1.8390338455983146,0.0013425666079221973,5.113581093818796e-4,Up
Cntrl,0.8940309833912308,0.001342789566796832,0.00705338388095885,Down
Lbr,0.7474094783016819,0.0013517774835588158,0.006185725037208145,Down
Ict1,1.1562112008792906,0.0013517774835588158,0.04443420352337365,Up
Bsg,1.1502244439928213,0.0013517774835588158,0.022859121183559754,Up
Ndufb5,1.2178006424878143,0.001352044047677295,0.0074834263329267604,Up
Gamt,1.9146219304934842,0.0013524133353265456,7.342469713912431e-4,Up
Mrpl12,1.29522569173014,0.0013531886325365476,0.0013076227615193175,Up
Mrpl3,1.1863128917157577,0.001353283203865441,0.05135771469194318,Up
Gpatch2l,2.9702574490355125,0.00135349676335488,0.0010542903877115738,Up
Pmpca,1.2884032149248765,0.00135349676335488,0.012758960341970244,Up
Trpc1,1.589270087420092,0.00135349676335488,0.0024942270272076726,Up
Tph2,7.984550580392117,0.0013579628412150801,4.947285494831144e-4,Up
Nfkbil1,0.6770994310758687,0.0013605594375816718,0.0032582953451808783,Down
1700066M21Rik,1.4674880803919659,0.0013622308286471217,0.0021858456573946358,Up
Gm14387,2.143475100082763,0.0013645967480268109,4.987677420887846e-4,Up
Cp,1.253831857945394,0.001373029740333883,1.3013414087919127e-4,Up
Erlec1,1.278291817091686,0.0013742329884669099,0.004734747327095623,Up
Pcolce2,2.1993198120822237,0.0013755267148392377,0.001135566776291387,Up
Pcnxl3,0.8949878497351399,0.0013809072899596,0.002644653679501038,Down
Zfp358,0.7277466804207353,0.0013816959852687894,0.0014411428345519894,Down
Arnt,0.8396318649357104,0.001383597008557219,0.02962087587503037,Down
Pum2,0.9963102403304959,0.001383597008557219,0.003666647495161553,Down
Jmjd8,1.419700845897936,0.001383597008557219,0.002022004959559595,Up
Zfp318,0.8546888331754317,0.0013888654706273199,0.02962087587503037,Down
Nup35,1.4426094916647092,0.0013995177079006026,0.004006248342325553,Up
Dennd5a,1.0377411013999311,0.001401717258535363,0.005199876378360575,Up
Hey1,0.6573593551055854,0.0014042726732062694,8.524802917288736e-4,Down
Nol12,1.2091791560483214,0.001405602192999866,0.07809374547544061,Up
Maf1,0.8484011333751036,0.0014064649385608391,0.013693155390262954,Down
Ddx39b,0.7971532462467371,0.0014098658271400593,0.010967284566419757,Down
Lrrn4cl,2.6476760150897682,0.001410124186623521,5.258039014130589e-4,Up
Ssbp1,0.8931292318925025,0.0014125340168611355,0.01697232743040799,Down
Scand1,0.711556717808025,0.001417386471588906,5.302067770443936e-4,Down
Gm15280,1.6864559803736416,0.001417386471588906,5.303403612383933e-4,Up
D1Ertd622e,1.2461103597090475,0.001417386471588906,0.00696960917706724,Up
Dnlz,1.353210009843442,0.0014215879277220723,0.002060522479266783,Up
Ninj1,1.5135112225289253,0.0014224089685997345,1.5367705291473725e-4,Up
Bahcc1,0.8010243743622694,0.00142348681906233,9.841444708490364e-4,Down
Sik3,0.9879548393361915,0.001423569235972882,0.009027036521095072,Down
Lrrc39,1.4200958019690775,0.0014246255943061688,8.955022326110617e-4,Up
Sirt7,0.8709030144756207,0.001426998758987449,0.1215751291382387,Down
Pnpla3,1.7623108891084711,0.0014278664540638703,5.386445948538269e-4,Up
Nrbp1,0.9445627987763708,0.001433096914204326,0.17367039705101472,Down
Ppargc1a,0.599342865579674,0.0014374146632096254,5.437028570431343e-4,Down
Pdap1,1.2021883253868648,0.001438836224613869,0.06393545238349427,Up
Agap1,1.2507624417624224,0.001438836224613869,0.004298620754392257,Up
Pam,1.491802436986041,0.0014391214477256606,0.008798344003976317,Up
Mgat4b,0.8919335393281947,0.0014391214477256606,0.026471012639021196,Down
Acaa1a,0.8921786680415895,0.0014426281694990798,0.018504399856068405,Down
Prtg,0.3713687680240601,0.001446264921052903,0.0018581770572059979,Down
Herc6,0.6539805066394871,0.001446264921052903,7.202561630992812e-4,Down
Ankrd44,1.1406489232686121,0.0014487317544075351,0.001488068416182322,Up
E2f7,0.6203575393659924,0.0014487317544075351,0.001087377713441603,Down
Mapk6,1.33419346408599,0.0014487317544075351,4.0818467141292495e-4,Up
Vwa8,1.4242453314465775,0.0014558053664414797,5.571207809070118e-4,Up
Sppl3,0.9056089386011826,0.0014576174931746103,0.06880910235242343,Down
Smarcc1,1.0369968815401565,0.00145845173334574,0.13149300017507634,Up
Osbpl1a,1.3202000999268777,0.00145845173334574,0.010079266252237177,Up
Helz2,0.770276629340044,0.0014636596734255288,1.2974715763022635e-4,Down
Teddm2,0.5815937975927692,0.001473052740216957,0.0010961132578550335,Down
Chst4,3.143518564805008,0.001479071662216613,5.727018591628082e-4,Up
Parva,1.4980530257484836,0.001479071662216613,9.249047133909028e-4,Up
Als2cl,0.6647393797089899,0.0014792623690116056,1.9255380654650102e-5,Down
Mthfsd,1.2505552859030373,0.0014811326092187525,0.028318070150262564,Up
Arap2,1.211153245347549,0.0014855195178322515,0.00152086795217838,Up
BC024978,0.9517896630809396,0.0014855195178322515,0.010461682652187916,Down
Prps1,0.5665249227438891,0.0014894434583144838,5.807140856213434e-4,Down
Ralgds,0.7264619644038225,0.001491470643501255,0.0016513698727762748,Down
Smad1,0.7144036899319085,0.0014973225915017683,9.249047133909028e-4,Down
Ppp2r5c,1.0281418877671913,0.001498189664996795,0.08647764447116359,Up
Ctps2,0.8787922406298331,0.001502295619648696,0.00321014218791122,Down
Herc1,1.0319439679336657,0.0015025780821019792,0.3097809152070534,Up
Ltv1,1.338396102464935,0.001510097047967501,0.0011916144515746751,Up
Gpt,2.0009798055206414,0.001510097047967501,5.935029258736241e-4,Up
Ipo11,1.2415569975578924,0.0015126098483609761,0.003855507239942921,Up
Tctex1d2,0.64158917258973,0.001512655689954671,0.0018042989378546188,Down
Gcsh,1.574473099816401,0.0015319719934947964,7.951937501869204e-4,Up
Rbm8a,0.8835643317875024,0.0015356456703991142,0.19226902848251712,Down
Plscr3,0.7401593521695238,0.0015361284491218336,0.0018566535535812173,Down
Rbbp5,0.980381234182706,0.0015392921414489392,0.004440914403928752,Down
Tmem104,1.5460758877729914,0.001552505051061078,7.683923326698313e-4,Up
Dcaf10,1.3281361707138382,0.001552505051061078,0.001730372635267768,Up
Uxs1,1.3545250874888173,0.0015536378648075833,0.0015233560538598823,Up
Mapk14,1.3227152283823886,0.001555379705795806,0.05631322933049882,Up
Rps6kc1,1.0497771745636943,0.0015559005385778508,0.01056516601429938,Up
Zbtb7b,1.1722082746488056,0.0015559005385778508,0.0038374849122673276,Up
Mrgbp,0.6393653489905164,0.0015610976442653453,0.0032013593435246987,Down
Tmem41b,1.118007557595862,0.0015621268067017172,0.04448805995020355,Up
Bbs10,0.6343164558969162,0.0015621268067017172,0.0019065650339568673,Down
Golga3,1.3352633364780837,0.0015681179189827544,0.012691956143867856,Up
Mertk,1.3649287323876285,0.001571349199193408,2.100459952636094e-4,Up
Mapre2,1.2296460067505368,0.001571764261628269,0.001800221169948992,Up
Coro1a,0.598122728824382,0.001572720231508378,0.00152086795217838,Down
Smchd1,0.9166373805286565,0.0015727774958376717,0.011565106719752262,Down
Bckdhb,0.7558454080060285,0.0015772154492861273,8.424970921097027e-4,Down
Idh2,0.9317551782911375,0.0015827948035546102,4.8700911514150077e-4,Down
Tgfbr3l,0.5918206411936121,0.0015827948035546102,0.0018823094007152164,Down
Mesdc2,1.1669521245037076,0.001584953152458939,0.022634147908368533,Up
Ccl9,1.8602522348293786,0.001584953152458939,0.0015991184492845619,Up
Arhgap1,1.336197300560483,0.0015892762878550425,0.010152661889290633,Up
Cers6,1.426262624922271,0.001592597706428239,7.804568209208873e-4,Up
Rnf213,0.9117880097058295,0.0015967873747274326,0.0012194302670577946,Down
Prorsd1,1.2858928515682913,0.0016026230307321623,0.008192107952743248,Up
Rbm26,0.8486809412072873,0.0016125847578170567,0.008141267248410109,Down
Gbf1,1.2076991143416467,0.0016134268656514833,0.045402506578390164,Up
Rcor2,0.5426963548977415,0.001614182392242601,4.166542403197199e-4,Down
Tet2,0.737456975665519,0.001614182392242601,1.6656576212226548e-5,Down
Ldha,1.7571807319354182,0.001617214489349367,0.001080267142724351,Up
Krt36,2.3949775748726547,0.001617214489349367,0.0021465736279328053,Up
Ccdc59,0.8206540080218042,0.001618570652132674,0.026181643074886178,Down
Tmem140,0.7195365991121473,0.001618570652132674,0.0035899828907987145,Down
St3gal4,0.5086336570508839,0.0016206996102539329,6.722562087015688e-4,Down
Srp19,1.1514999267034052,0.0016206996102539329,0.014187539659333717,Up
Rps2,1.2259930267283008,0.0016283804853874403,0.06853968387816463,Up
Xpnpep3,1.2881676491636787,0.001632896256477142,0.003801343777210604,Up
H2-T22,0.8069258747079021,0.0016365761975801214,0.0019906443717980604,Down
Mogat2,7.564841353140459,0.0016366592592474362,6.845322034603249e-4,Up
Prpf31,1.0614374523226993,0.0016377941696113292,0.3018378907632364,Up
Ndufc1,1.1542330550088489,0.0016485455120694406,0.13014600415775887,Up
Aff4,1.1541321332551713,0.0016570024054530304,0.01886938043100465,Up
Lrrc27,1.578572759514144,0.001660653431730691,0.005202103866578683,Up
Rfc2,0.9352770784946978,0.001664581191953959,0.04490356880906278,Down
Cd99l2,1.2740153666991563,0.001664581191953959,0.001458136827343498,Up
St7l,1.2212294131949815,0.001664581191953959,0.06412162700880698,Up
Aamdc,1.150250703926919,0.001664581191953959,0.008114202035259801,Up
Ptrh1,1.78476209641408,0.001664581191953959,0.0014592047555058438,Up
Pabpc1,1.3915764913433006,0.0016680691203610676,0.010500493451958758,Up
Sec14l1,1.2782353722520319,0.0016680691203610676,0.012249067071441903,Up
Gapvd1,1.0376676319659377,0.0016712251837924074,0.037673037853365024,Up
Hint2,0.7400196661458192,0.0016712251837924074,0.00686040651420738,Down
Pigu,1.1134892602383724,0.0016712251837924074,0.04995843082768986,Up
Ints10,1.2152571935663945,0.0016742459604805189,0.05424963412488428,Up
Gm8813,0.161424951583776,0.0016742459604805189,0.002189515566071478,Down
Pacs2,1.356248769142486,0.0016801101991661203,0.0010848343452919292,Up
H13,0.9735290517474721,0.0016850147040160409,0.6955100927884096,Down
Slc25a37,0.8500194260859608,0.0016850147040160409,0.004596043051481729,Down
Dnajc11,1.2200188047847935,0.0016863007867855381,0.056634219787726786,Up
Klra13-ps,0.3111210770891026,0.0016863007867855381,8.6114118870345e-4,Down
Kremen1,1.3305911989713886,0.0016863007867855381,0.0022235709974292588,Up
Slc25a32,1.284688828771503,0.0016894979996967421,0.006368990062305169,Up
Fkbp8,1.04504091055314,0.0016894979996967421,0.7023702546302935,Up
Cap1,1.2104796454693512,0.0016894979996967421,0.009343230513155396,Up
St3gal6,0.5158168735416201,0.0017010445609443104,3.9642488193569866e-4,Down
Lyrm2,1.2803321323997725,0.0017049550373762427,0.02412968365982982,Up
Hace1,0.7760043797332163,0.0017049550373762427,0.07403775984792042,Down
Cdc123,1.0338528654661618,0.0017049550373762427,0.21350164301277355,Up
Ly6h,0.5502922670842169,0.0017049550373762427,0.006438579036106869,Down
Zfp423,1.4832460529290519,0.0017049550373762427,0.002514380532983848,Up
Pou6f1,0.6703987561671274,0.0017049550373762427,7.270229217218464e-4,Down
Irgm2,0.5738103786182708,0.0017049550373762427,0.0017977267587727889,Down
Olfr1420,0.2790855646220002,0.0017097403223821773,0.0013047984089841864,Down
Mmachc,1.416760212805249,0.0017119743490149122,0.0012563982843413783,Up
Ube2q1,0.8787326507570694,0.0017191959233442719,0.1320223358958676,Down
Asb13,0.7603722210542353,0.0017198580232731507,0.008963927371091909,Down
Gimap3,0.6209171820140421,0.0017217091674173463,0.0019044999961408628,Down
Hnrnpr,0.9534410134915507,0.0017344995392631667,0.006864461542798007,Down
Arih2,1.0295765774914127,0.0017385521518677087,0.12066424755753481,Up
