target_id,ens_gene,ext_gene,external_transcript_name,fc,b,lrt_qval,wt_qval,Direction
ENSMUST00000178363.7,ENSMUSG00000018566,Slc2a4,Slc2a4-007,2.6771675839054105,1.0734709816458423,0.060379901466135304,0.07826211045293842,Unchanged
ENSMUST00000135011.1,ENSMUSG00000016344,Ppdpf,Ppdpf-006,1.5547052042110163,0.3871064484799538,0.060389267649530856,0.09235270879397361,Unchanged
ENSMUST00000102524.7,ENSMUSG00000040061,Plcb2,Plcb2-001,0.46341984651047224,-1.3483884919038258,0.06040208578371007,0.07478385959269142,Unchanged
ENSMUST00000041882.6,ENSMUSG00000035595,1600002K03Rik,1600002K03Rik-001,1.222754985906219,0.21524158252492567,0.06040208578371007,0.23837630513232655,Unchanged
ENSMUST00000028617.6,ENSMUSG00000027193,Api5,Api5-001,1.1174935623693825,0.10936363176310851,0.06040645137047859,0.428062866521492,Unchanged
ENSMUST00000144013.1,ENSMUSG00000027624,Epb41l1,Epb41l1-010,1.7764701708988486,0.7355696475101973,0.06041667078715144,0.07480341526161252,Unchanged
ENSMUST00000030845.12,ENSMUSG00000028992,Nmnat1,Nmnat1-001,1.5258424160428148,0.44356241756666565,0.06045416438731545,0.100877072537706,Unchanged
ENSMUST00000022544.13,ENSMUSG00000021972,Hmbox1,Hmbox1-006,0.9058736090794399,-0.09839066021436726,0.06048588996064245,0.515649240062593,Unchanged
ENSMUST00000032840.4,ENSMUSG00000030611,Mrps11,Mrps11-001,1.226312587885822,0.2200151722034774,0.06048588996064245,0.23939813627676007,Unchanged
ENSMUST00000039101.11,ENSMUSG00000041079,Rwdd2b,Rwdd2b-001,1.2577965842851573,0.21303697160313392,0.06050674963418721,0.29322111654086896,Unchanged
ENSMUST00000038671.9,ENSMUSG00000035047,Kri1,Kri1-001,0.8815586852092452,-0.12201594070831782,0.06050674963418721,0.41077189026457556,Unchanged
ENSMUST00000062755.9,ENSMUSG00000042992,Borcs5,Borcs5-001,1.15093348889999,0.1471872319624736,0.060511666076349606,0.3702044441134471,Unchanged
ENSMUST00000017629.11,ENSMUSG00000017485,Top2b,Top2b-001,1.1119795576021014,0.11607840259197966,0.060511666076349606,0.39297854899636436,Unchanged
